Timestamp(ms),Current(uA)
39411.26,33458.223
39411.27,32849.027
39411.28,29126.564
39411.29,28130.605
39411.3,29426.193
39411.31,31131.393
39411.32,34170.906
39411.33,35807.813
39411.34,31685.738
39411.35,29176.477
39411.36,28578.256
39411.37,29976.514
39411.38,31433.602
39411.39,35961.836
39411.4,34630.172
39411.41,29676.178
39411.42,28379.191
39411.43,29676.178
39411.44,31635.289
39411.45,37404.070
39411.46,39270.762
39411.47,39426.945
39411.48,39739.609
39411.49,39374.875
39411.5,39374.875
39411.51,39322.813
39411.52,38439.398
39411.53,38854.734
39411.54,37249.141
39411.55,37249.141
39411.56,39010.664
39411.57,39218.719
39411.58,39374.875
39411.59,39531.125
39411.6,36321.605
39411.61,38076.543
39411.62,37817.684
39411.63,36733.414
39411.64,33661.629
39411.65,37094.309
39411.66,39114.672
39411.67,39479.031
39411.68,33865.211
39411.69,35551.320
39411.7,33967.066
39411.71,35551.320
39411.72,35346.316
39411.73,33407.398
39411.74,37869.434
39411.75,38906.699
39411.76,39322.813
39411.77,39374.875
39411.78,38854.734
39411.79,29826.297
39411.8,26546.020
39411.81,25659.531
39411.82,25659.531
39411.83,25708.688
39411.84,25807.037
39411.85,25905.428
39411.86,25757.857
39411.87,25856.227
39411.88,25807.037
39411.89,25757.857
39411.9,26053.096
39411.91,25708.688
39411.92,25561.246
39411.93,25659.531
39411.94,26003.861
39411.95,25856.227
39411.96,25905.428
39411.97,25905.428
39411.98,25610.383
39411.99,25512.121
39412,25512.121
39412.01,25512.121
39412.02,25708.688
39412.03,26151.594
39412.04,25757.857
39412.05,25807.037
39412.06,25757.857
39412.07,25856.227
39412.08,25807.037
39412.09,25512.121
39412.1,25659.531
39412.11,25757.857
39412.12,25708.688
39412.13,25757.857
39412.14,25807.037
39412.15,26151.594
39412.16,25757.857
39412.17,25610.383
39412.18,25807.037
39412.19,25708.688
39412.2,25659.531
39412.21,25807.037
39412.22,25512.121
39412.23,25757.857
39412.24,25954.639
39412.25,25659.531
39412.26,25905.428
39412.27,25364.809
39412.28,25610.383
39412.29,25807.037
39412.3,26102.340
39412.31,25757.857
39412.32,25757.857
39412.33,25757.857
39412.34,25905.428
39412.35,25610.383
39412.36,25807.037
39412.37,25905.428
39412.38,25659.531
39412.39,25610.383
39412.4,25757.857
39412.41,25561.246
39412.42,25807.037
39412.43,25954.639
39412.44,25905.428
39412.45,25659.531
39412.46,25708.688
39412.47,25757.857
39412.48,25856.227
39412.49,25512.121
39412.5,25708.688
39412.51,26003.861
39412.52,25561.246
39412.53,25610.383
39412.54,25757.857
39412.55,25708.688
39412.56,25708.688
39412.57,25856.227
39412.58,25954.639
39412.59,25856.227
39412.6,25610.383
39412.61,25708.688
39412.62,25708.688
39412.63,25561.246
39412.64,25757.857
39412.65,25807.037
39412.66,25807.037
39412.67,25905.428
39412.68,25856.227
39412.69,25905.428
39412.7,25856.227
39412.71,25610.383
39412.72,25708.688
39412.73,25856.227
39412.74,25905.428
39412.75,25807.037
39412.76,25659.531
39412.77,25659.531
39412.78,25807.037
39412.79,25954.639
39412.8,25708.688
39412.81,25610.383
39412.82,25905.428
39412.83,25905.428
39412.84,25807.037
39412.85,25757.857
39412.86,25659.531
39412.87,25856.227
39412.88,25856.227
39412.89,25807.037
39412.9,25757.857
39412.91,25856.227
39412.92,25659.531
39412.93,25315.727
39412.94,25512.121
39412.95,26003.861
39412.96,25856.227
39412.97,25856.227
39412.98,25905.428
39412.99,25659.531
39413,25856.227
39413.01,26151.594
39413.02,25856.227
39413.03,26053.096
39413.04,25757.857
39413.05,25708.688
39413.06,25905.428
39413.07,25757.857
39413.08,25512.121
39413.09,25954.639
39413.1,25757.857
39413.11,26053.096
39413.12,25757.857
39413.13,25610.383
39413.14,25561.246
39413.15,25757.857
39413.16,25905.428
39413.17,25708.688
39413.18,25659.531
39413.19,25905.428
39413.2,25708.688
39413.21,25512.121
39413.22,25757.857
39413.23,25856.227
39413.24,25708.688
39413.25,25856.227
39413.26,25659.531
39413.27,25807.037
39413.28,25610.383
39413.29,25708.688
39413.3,25807.037
39413.31,25807.037
39413.32,25413.902
39413.33,25757.857
39413.34,25807.037
39413.35,25708.688
39413.36,25856.227
39413.37,25807.037
39413.38,25807.037
39413.39,25905.428
39413.4,25561.246
39413.41,25659.531
39413.42,25561.246
39413.43,25856.227
39413.44,25807.037
39413.45,25757.857
39413.46,25807.037
39413.47,25856.227
39413.48,25757.857
39413.49,25659.531
39413.5,25512.121
39413.51,25807.037
39413.52,25757.857
39413.53,25757.857
39413.54,25757.857
39413.55,25807.037
39413.56,25561.246
39413.57,25708.688
39413.58,25610.383
39413.59,26003.861
39413.6,25659.531
39413.61,25659.531
39413.62,26003.861
39413.63,25659.531
39413.64,25708.688
39413.65,25954.639
39413.66,25954.639
39413.67,25807.037
39413.68,25610.383
39413.69,25659.531
39413.7,25413.902
39413.71,25610.383
39413.72,25708.688
39413.73,25905.428
39413.74,25512.121
39413.75,25659.531
39413.76,25610.383
39413.77,25807.037
39413.78,25708.688
39413.79,25561.246
39413.8,25757.857
39413.81,25856.227
39413.82,25954.639
39413.83,25561.246
39413.84,25708.688
39413.85,25807.037
39413.86,25856.227
39413.87,25561.246
39413.88,25561.246
39413.89,25807.037
39413.9,25807.037
39413.91,26003.861
39413.92,25659.531
39413.93,25905.428
39413.94,25757.857
39413.95,25757.857
39413.96,25561.246
39413.97,25856.227
39413.98,25807.037
39413.99,25659.531
39414,25659.531
39414.01,25610.383
39414.02,25463.006
39414.03,25561.246
39414.04,25512.121
39414.05,25610.383
39414.06,25610.383
39414.07,25708.688
39414.08,25364.809
39414.09,25168.543
39414.1,25315.727
39414.11,25708.688
39414.12,26003.861
39414.13,25757.857
39414.14,25413.902
39414.15,25463.006
39414.16,25659.531
39414.17,25708.688
39414.18,25315.727
39414.19,25512.121
39414.2,25512.121
39414.21,25413.902
39414.22,25561.246
39414.23,25659.531
39414.24,25561.246
39414.25,25610.383
39414.26,25266.654
39414.27,25413.902
39414.28,25610.383
39414.29,25708.688
39414.3,25659.531
39414.31,25807.037
39414.32,25561.246
39414.33,25856.227
39414.34,25512.121
39414.35,25463.006
39414.36,25315.727
39414.37,25561.246
39414.38,25807.037
39414.39,25512.121
39414.4,25659.531
39414.41,25561.246
39414.42,25659.531
39414.43,25315.727
39414.44,25463.006
39414.45,25413.902
39414.46,25512.121
39414.47,25954.639
39414.48,25757.857
39414.49,25561.246
39414.5,25512.121
39414.51,25463.006
39414.52,25512.121
39414.53,25561.246
39414.54,25512.121
39414.55,25463.006
39414.56,25757.857
39414.57,25757.857
39414.58,25856.227
39414.59,25610.383
39414.6,25512.121
39414.61,25561.246
39414.62,25463.006
39414.63,25413.902
39414.64,25315.727
39414.65,25168.543
39414.66,25512.121
39414.67,25610.383
39414.68,25610.383
39414.69,25463.006
39414.7,25364.809
39414.71,25512.121
39414.72,25413.902
39414.73,25315.727
39414.74,25610.383
39414.75,25315.727
39414.76,25610.383
39414.77,25561.246
39414.78,25512.121
39414.79,25512.121
39414.8,25512.121
39414.81,25954.639
39414.82,25659.531
39414.83,25659.531
39414.84,25954.639
39414.85,25610.383
39414.86,25610.383
39414.87,25757.857
39414.88,25610.383
39414.89,25757.857
39414.9,25856.227
39414.91,25856.227
39414.92,25659.531
39414.93,25610.383
39414.94,25905.428
39414.95,25757.857
39414.96,25463.006
39414.97,25757.857
39414.98,25954.639
39414.99,25413.902
39415,25659.531
39415.01,25561.246
39415.02,25757.857
39415.03,26003.861
39415.04,25856.227
39415.05,25905.428
39415.06,25610.383
39415.07,25413.902
39415.08,25659.531
39415.09,25757.857
39415.1,25315.727
39415.11,25856.227
39415.12,25905.428
39415.13,25856.227
39415.14,25954.639
39415.15,25954.639
39415.16,25708.688
39415.17,25659.531
39415.18,25757.857
39415.19,25807.037
39415.2,25905.428
39415.21,25954.639
39415.22,25708.688
39415.23,25610.383
39415.24,25708.688
39415.25,25659.531
39415.26,25708.688
39415.27,25708.688
39415.28,25315.727
39415.29,25708.688
39415.3,26151.594
39415.31,25905.428
39415.32,25807.037
39415.33,25807.037
39415.34,25954.639
39415.35,25315.727
39415.36,25659.531
39415.37,25708.688
39415.38,25905.428
39415.39,25610.383
39415.4,25659.531
39415.41,25708.688
39415.42,25856.227
39415.43,25757.857
39415.44,25610.383
39415.45,25708.688
39415.46,25807.037
39415.47,25905.428
39415.48,25807.037
39415.49,25757.857
39415.5,25512.121
39415.51,25856.227
39415.52,25512.121
39415.53,25757.857
39415.54,25905.428
39415.55,25659.531
39415.56,25807.037
39415.57,25807.037
39415.58,25512.121
39415.59,25905.428
39415.6,25807.037
39415.61,25708.688
39415.62,25512.121
39415.63,25708.688
39415.64,25610.383
39415.65,25708.688
39415.66,25757.857
39415.67,25708.688
39415.68,25757.857
39415.69,25807.037
39415.7,25610.383
39415.71,25610.383
39415.72,25659.531
39415.73,25561.246
39415.74,25856.227
39415.75,25807.037
39415.76,25757.857
39415.77,25561.246
39415.78,25708.688
39415.79,25512.121
39415.8,25659.531
39415.81,25561.246
39415.82,25757.857
39415.83,25659.531
39415.84,25708.688
39415.85,25708.688
39415.86,25610.383
39415.87,25807.037
39415.88,25610.383
39415.89,25708.688
39415.9,25807.037
39415.91,25561.246
39415.92,25512.121
39415.93,25708.688
39415.94,25659.531
39415.95,25757.857
39415.96,25954.639
39415.97,25708.688
39415.98,25807.037
39415.99,25807.037
39416,25708.688
39416.01,25757.857
39416.02,25757.857
39416.03,25905.428
39416.04,25757.857
39416.05,25659.531
39416.06,25757.857
39416.07,25807.037
39416.08,25757.857
39416.09,25807.037
39416.1,25413.902
39416.11,25757.857
39416.12,25856.227
39416.13,25561.246
39416.14,25610.383
39416.15,25708.688
39416.16,25659.531
39416.17,25659.531
39416.18,25659.531
39416.19,25708.688
39416.2,25807.037
39416.21,25659.531
39416.22,25757.857
39416.23,25954.639
39416.24,25757.857
39416.25,25856.227
39416.26,25659.531
39416.27,25708.688
39416.28,25413.902
39416.29,26003.861
39416.3,25856.227
39416.31,25512.121
39416.32,25512.121
39416.33,25954.639
39416.34,25905.428
39416.35,25512.121
39416.36,25659.531
39416.37,25708.688
39416.38,25757.857
39416.39,25463.006
39416.4,25757.857
39416.41,25807.037
39416.42,25954.639
39416.43,25757.857
39416.44,25905.428
39416.45,25807.037
39416.46,25708.688
39416.47,25561.246
39416.48,25561.246
39416.49,25659.531
39416.5,25905.428
39416.51,25708.688
39416.52,25512.121
39416.53,25757.857
39416.54,25807.037
39416.55,25807.037
39416.56,25757.857
39416.57,25413.902
39416.58,25561.246
39416.59,25561.246
39416.6,25757.857
39416.61,25659.531
39416.62,25561.246
39416.63,25512.121
39416.64,25905.428
39416.65,25757.857
39416.66,25856.227
39416.67,25561.246
39416.68,25757.857
39416.69,25905.428
39416.7,25954.639
39416.71,25610.383
39416.72,25954.639
39416.73,25757.857
39416.74,25856.227
39416.75,25708.688
39416.76,25512.121
39416.77,25659.531
39416.78,25512.121
39416.79,25512.121
39416.8,25905.428
39416.81,25659.531
39416.82,25708.688
39416.83,25659.531
39416.84,25757.857
39416.85,25856.227
39416.86,25757.857
39416.87,25659.531
39416.88,25659.531
39416.89,25757.857
39416.9,25757.857
39416.91,25807.037
39416.92,25757.857
39416.93,25856.227
39416.94,25757.857
39416.95,25856.227
39416.96,25757.857
39416.97,25512.121
39416.98,25757.857
39416.99,25954.639
39417,25659.531
39417.01,25757.857
39417.02,25708.688
39417.03,25708.688
39417.04,25610.383
39417.05,25757.857
39417.06,25856.227
39417.07,25757.857
39417.08,25413.902
39417.09,25708.688
39417.1,26003.861
39417.11,25757.857
39417.12,25856.227
39417.13,25807.037
39417.14,25954.639
39417.15,25610.383
39417.16,25610.383
39417.17,25807.037
39417.18,25463.006
39417.19,25757.857
39417.2,25954.639
39417.21,25905.428
39417.22,25708.688
39417.23,25512.121
39417.24,25708.688
39417.25,25561.246
39417.26,25610.383
39417.27,25807.037
39417.28,25807.037
39417.29,25561.246
39417.3,25610.383
39417.31,25561.246
39417.32,25954.639
39417.33,25659.531
39417.34,25757.857
39417.35,25954.639
39417.36,25807.037
39417.37,25856.227
39417.38,25512.121
39417.39,25512.121
39417.4,25757.857
39417.41,25807.037
39417.42,25757.857
39417.43,25954.639
39417.44,25708.688
39417.45,25807.037
39417.46,25463.006
39417.47,25708.688
39417.48,25708.688
39417.49,25659.531
39417.5,25856.227
39417.51,25905.428
39417.52,25807.037
39417.53,25708.688
39417.54,25610.383
39417.55,25561.246
39417.56,25708.688
39417.57,25757.857
39417.58,25905.428
39417.59,25856.227
39417.6,25708.688
39417.61,25757.857
39417.62,25856.227
39417.63,25610.383
39417.64,25708.688
39417.65,25708.688
39417.66,25757.857
39417.67,25954.639
39417.68,25807.037
39417.69,25708.688
39417.7,25708.688
39417.71,25659.531
39417.72,25856.227
39417.73,25659.531
39417.74,25512.121
39417.75,25807.037
39417.76,25856.227
39417.77,25561.246
39417.78,25807.037
39417.79,25757.857
39417.8,25561.246
39417.81,25757.857
39417.82,25659.531
39417.83,25659.531
39417.84,25807.037
39417.85,25807.037
39417.86,25757.857
39417.87,25856.227
39417.88,25757.857
39417.89,25856.227
39417.9,25856.227
39417.91,25659.531
39417.92,25463.006
39417.93,25659.531
39417.94,25905.428
39417.95,25954.639
39417.96,25512.121
39417.97,25659.531
39417.98,25463.006
39417.99,25807.037
39418,25757.857
39418.01,25807.037
39418.02,25807.037
39418.03,25757.857
39418.04,25757.857
39418.05,25856.227
39418.06,25807.037
39418.07,25610.383
39418.08,25610.383
39418.09,25807.037
39418.1,25856.227
39418.11,25757.857
39418.12,25954.639
39418.13,25659.531
39418.14,25463.006
39418.15,25561.246
39418.16,25856.227
39418.17,25807.037
39418.18,25856.227
39418.19,25954.639
39418.2,25757.857
39418.21,25757.857
39418.22,25610.383
39418.23,25512.121
39418.24,25561.246
39418.25,25610.383
39418.26,25757.857
39418.27,25757.857
39418.28,25757.857
39418.29,25807.037
39418.3,25708.688
39418.31,25807.037
39418.32,25954.639
39418.33,25659.531
39418.34,25757.857
39418.35,25757.857
39418.36,25905.428
39418.37,25954.639
39418.38,25807.037
39418.39,25807.037
39418.4,25757.857
39418.41,25610.383
39418.42,25856.227
39418.43,25954.639
39418.44,25757.857
39418.45,25856.227
39418.46,25659.531
39418.47,25807.037
39418.48,25757.857
39418.49,25561.246
39418.5,25757.857
39418.51,25757.857
39418.52,25708.688
39418.53,25708.688
39418.54,25905.428
39418.55,25610.383
39418.56,25512.121
39418.57,25708.688
39418.58,26053.096
39418.59,25561.246
39418.6,25757.857
39418.61,25561.246
39418.62,25757.857
39418.63,25757.857
39418.64,25610.383
39418.65,25659.531
39418.66,26003.861
39418.67,25807.037
39418.68,25807.037
39418.69,25659.531
39418.7,25659.531
39418.71,25610.383
39418.72,25512.121
39418.73,25905.428
39418.74,25610.383
39418.75,25512.121
39418.76,25512.121
39418.77,25512.121
39418.78,25561.246
39418.79,25807.037
39418.8,25807.037
39418.81,26003.861
39418.82,25905.428
39418.83,25757.857
39418.84,25757.857
39418.85,25757.857
39418.86,25659.531
39418.87,25708.688
39418.88,25905.428
39418.89,26151.594
39418.9,25610.383
39418.91,25610.383
39418.92,25757.857
39418.93,25708.688
39418.94,25708.688
39418.95,25807.037
39418.96,25856.227
39418.97,25610.383
39418.98,25512.121
39418.99,25807.037
39419,25905.428
39419.01,25659.531
39419.02,26151.594
39419.03,25807.037
39419.04,25610.383
39419.05,25757.857
39419.06,25659.531
39419.07,25954.639
39419.08,25708.688
39419.09,25954.639
39419.1,25659.531
39419.11,25757.857
39419.12,25463.006
39419.13,25856.227
39419.14,25856.227
39419.15,25708.688
39419.16,25708.688
39419.17,25561.246
39419.18,25856.227
39419.19,26102.340
39419.2,25659.531
39419.21,25757.857
39419.22,25610.383
39419.23,25757.857
39419.24,25708.688
39419.25,25905.428
39419.26,25659.531
39419.27,25757.857
39419.28,25561.246
39419.29,25659.531
39419.3,25905.428
39419.31,25954.639
39419.32,25807.037
39419.33,25954.639
39419.34,25757.857
39419.35,25757.857
39419.36,25512.121
39419.37,25905.428
39419.38,25954.639
39419.39,25659.531
39419.4,25905.428
39419.41,25659.531
39419.42,25757.857
39419.43,25856.227
39419.44,25807.037
39419.45,25856.227
39419.46,25807.037
39419.47,25512.121
39419.48,25757.857
39419.49,25856.227
39419.5,25659.531
39419.51,25610.383
39419.52,25856.227
39419.53,25708.688
39419.54,25610.383
39419.55,25659.531
39419.56,25807.037
39419.57,26053.096
39419.58,25708.688
39419.59,25610.383
39419.6,25757.857
39419.61,25610.383
39419.62,25708.688
39419.63,25954.639
39419.64,25807.037
39419.65,25512.121
39419.66,25807.037
39419.67,26003.861
39419.68,25807.037
39419.69,25757.857
39419.7,25856.227
39419.71,25561.246
39419.72,25856.227
39419.73,25708.688
39419.74,25708.688
39419.75,26003.861
39419.76,25757.857
39419.77,25757.857
39419.78,25807.037
39419.79,25708.688
39419.8,25954.639
39419.81,25708.688
39419.82,25807.037
39419.83,25905.428
39419.84,25708.688
39419.85,25708.688
39419.86,25905.428
39419.87,25856.227
39419.88,25757.857
39419.89,26546.020
39419.9,29076.666
39419.91,32595.656
39419.92,30076.713
39419.93,29576.150
39419.94,28279.725
39419.95,28976.896
39419.96,28777.490
39419.97,28528.473
39419.98,28927.029
39419.99,30327.396
39420,35500.051
39420.01,39062.660
39420.02,40157.098
39420.03,40157.098
39420.04,37869.434
39420.05,33712.508
39420.06,29226.398
39420.07,30930.137
39420.08,35448.797
39420.09,38698.902
39420.1,35192.680
39420.11,33967.066
39420.12,33204.203
39420.13,32696.973
39420.14,29426.193
39420.15,29476.168
39420.16,28578.256
39420.17,28379.191
39420.18,29126.564
39420.19,28578.256
39420.2,30176.953
39420.21,35961.836
39420.22,37042.719
39420.23,31181.734
39420.24,29576.150
39420.25,32291.963
39420.26,38128.348
39420.27,36939.574
39420.28,33916.133
39420.29,34018.008
39420.3,33001.184
39420.31,30980.434
39420.32,28976.896
39420.33,28478.701
39420.34,29376.229
39420.35,28528.473
39420.36,28528.473
39420.37,28877.172
39420.38,29976.514
39420.39,35090.309
39420.4,38439.398
39420.41,39687.473
39420.42,39791.758
39420.43,38231.988
39420.44,35500.051
39420.45,29926.432
39420.46,30628.572
39420.47,34732.348
39420.48,38595.070
39420.49,35141.488
39420.5,33916.133
39420.51,33458.223
39420.52,32494.381
39420.53,29576.150
39420.54,29526.154
39420.55,28528.473
39420.56,28877.172
39420.57,29326.273
39420.58,28727.666
39420.59,30126.828
39420.6,36013.199
39420.61,36991.141
39420.62,31282.449
39420.63,29876.359
39420.64,32545.014
39420.65,34018.008
39420.66,33509.059
39420.67,33610.762
39420.68,32849.027
39420.69,30477.936
39420.7,29526.154
39420.71,28528.473
39420.72,29076.666
39420.73,28677.852
39420.74,28727.666
39420.75,29076.666
39420.76,30327.396
39420.77,35397.551
39420.78,38595.070
39420.79,35243.883
39420.8,30126.828
39420.81,30930.137
39420.82,32089.715
39420.83,33102.672
39420.84,33661.629
39420.85,32950.453
39420.86,30879.848
39420.87,29276.330
39420.88,28727.666
39420.89,29476.168
39420.9,28478.701
39420.91,28976.896
39420.92,29026.775
39420.93,33916.133
39420.94,37352.414
39420.95,33814.301
39420.96,29476.168
39420.97,31181.734
39420.98,35192.680
39420.99,36991.141
39421,37972.969
39421.01,34987.980
39421.02,32747.646
39421.03,33407.398
39421.04,33763.398
39421.05,32798.332
39421.06,29976.514
39421.07,29426.193
39421.08,28528.473
39421.09,29176.477
39421.1,29026.775
39421.11,28777.490
39421.12,29326.273
39421.13,30729.051
39421.14,35961.836
39421.15,39270.762
39421.16,39948.270
39421.17,39843.918
39421.18,35243.883
39421.19,29676.178
39421.2,31232.086
39421.21,33916.133
39421.22,33305.777
39421.23,33509.059
39421.24,33305.777
39421.25,34018.008
39421.26,29976.514
39421.27,29226.398
39421.28,28428.941
39421.29,28677.852
39421.3,29376.229
39421.31,28727.666
39421.32,30176.953
39421.33,35961.836
39421.34,37042.719
39421.35,31181.734
39421.36,29826.297
39421.37,32494.381
39421.38,36270.176
39421.39,38024.750
39421.4,39583.230
39421.41,36270.176
39421.42,34221.891
39421.43,33763.398
39421.44,36630.395
39421.45,33661.629
39421.46,29376.229
39421.47,28478.701
39421.48,29676.178
39421.49,31534.424
39421.5,34119.930
39421.51,32494.381
39421.52,29126.564
39421.53,28478.701
39421.54,29776.246
39421.55,31282.449
39421.56,35551.320
39421.57,38024.750
39421.58,31332.822
39421.59,28677.852
39421.6,29126.564
39421.61,30980.434
39421.62,33254.984
39421.63,37662.500
39421.64,39531.125
39421.65,39948.270
39421.66,36321.605
39421.67,33763.398
39421.68,33712.508
39421.69,32849.027
39421.7,30377.566
39421.71,29176.477
39421.72,28379.191
39421.73,29126.564
39421.74,29226.398
39421.75,28927.029
39421.76,29226.398
39421.77,35141.488
39421.78,37249.141
39421.79,32393.150
39421.8,29426.193
39421.81,31685.738
39421.82,37145.910
39421.83,33967.066
39421.84,29376.229
39421.85,28528.473
39421.86,29976.514
39421.87,31232.086
39421.88,31635.289
39421.89,28927.029
39421.9,28428.941
39421.91,29726.207
39421.92,31232.086
39421.93,32291.963
39421.94,29226.398
39421.95,28279.725
39421.96,29476.168
39421.97,31030.742
39421.98,32545.014
39421.99,29726.207
39422,28727.666
39422.01,29276.330
39422.02,31081.063
39422.03,32039.180
39422.04,30176.953
39422.05,28478.701
39422.06,28777.490
39422.07,30578.350
39422.08,31736.197
39422.09,31534.424
39422.1,29226.398
39422.11,28727.666
39422.12,30026.607
39422.13,31282.449
39422.14,31887.641
39422.15,29276.330
39422.16,28528.473
39422.17,29476.168
39422.18,31131.393
39422.19,32494.381
39422.2,29426.193
39422.21,28180.301
39422.22,29276.330
39422.23,30729.051
39422.24,33204.203
39422.25,35807.813
39422.26,36115.957
39422.27,30879.848
39422.28,28976.896
39422.29,28578.256
39422.3,30829.572
39422.31,32089.715
39422.32,31484.008
39422.33,28827.326
39422.34,28528.473
39422.35,30026.607
39422.36,31635.289
39422.37,33305.777
39422.38,33559.906
39422.39,33661.629
39422.4,33204.203
39422.41,31081.063
39422.42,29226.398
39422.43,28478.701
39422.44,29226.398
39422.45,28528.473
39422.46,28677.852
39422.47,28976.896
39422.48,33967.066
39422.49,37404.070
39422.5,34476.984
39422.51,29526.154
39422.52,31332.822
39422.53,36115.957
39422.54,34170.906
39422.55,29376.229
39422.56,28478.701
39422.57,29626.158
39422.58,31484.008
39422.59,32089.715
39422.6,29026.775
39422.61,28230.008
39422.62,29726.207
39422.63,31534.424
39422.64,32342.551
39422.65,29126.564
39422.66,28329.453
39422.67,29926.432
39422.68,30930.137
39422.69,32494.381
39422.7,29526.154
39422.71,28428.941
39422.72,29476.168
39422.73,30879.848
39422.74,32140.262
39422.75,29826.297
39422.76,28478.701
39422.77,29026.775
39422.78,30678.807
39422.79,31837.148
39422.8,30628.572
39422.81,29026.775
39422.82,28777.490
39422.83,30327.396
39422.84,31484.008
39422.85,31131.393
39422.86,28877.172
39422.87,29026.775
39422.88,29926.432
39422.89,31685.738
39422.9,31332.822
39422.91,28877.172
39422.92,28727.666
39422.93,29776.246
39422.94,31383.207
39422.95,32494.381
39422.96,29226.398
39422.97,28379.191
39422.98,29726.207
39422.99,30930.137
39423,33305.777
39423.01,37921.195
39423.02,39114.672
39423.03,38595.070
39423.04,38231.988
39423.05,39531.125
39423.06,39948.270
39423.07,39896.090
39423.08,39843.918
39423.09,40000.461
39423.1,39374.875
39423.11,39948.270
39423.12,38802.781
39423.13,37455.734
39423.14,36836.473
39423.15,36784.938
39423.16,37145.910
39423.17,37197.520
39423.18,39062.660
39423.19,39948.270
39423.2,39166.688
39423.21,38439.398
39423.22,37300.773
39423.23,36939.574
39423.24,37094.309
39423.25,36991.141
39423.26,37972.969
39423.27,39583.230
39423.28,39687.473
39423.29,39114.672
39423.3,39531.125
39423.31,39531.125
39423.32,39270.762
39423.33,39479.031
39423.34,39531.125
39423.35,39687.473
39423.36,39635.348
39423.37,39583.230
39423.38,39322.813
39423.39,39531.125
39423.4,39635.348
39423.41,39791.758
39423.42,40104.875
39423.43,39583.230
39423.44,39322.813
39423.45,37662.500
39423.46,39635.348
39423.47,39635.348
39423.48,40052.664
39423.49,39062.660
39423.5,38698.902
39423.51,38439.398
39423.52,38854.734
39423.53,39531.125
39423.54,39843.918
39423.55,39531.125
39423.56,39374.875
39423.57,39948.270
39423.58,39843.918
39423.59,39635.348
39423.6,39948.270
39423.61,39531.125
39423.62,39322.813
39423.63,39583.230
39423.64,39739.609
39423.65,40000.461
39423.66,39843.918
39423.67,39843.918
39423.68,39635.348
39423.69,40052.664
39423.7,39531.125
39423.71,38802.781
39423.72,38698.902
39423.73,37197.520
39423.74,36475.953
39423.75,36527.422
39423.76,36578.902
39423.77,37042.719
39423.78,36991.141
39423.79,36888.020
39423.8,38750.836
39423.81,39791.758
39423.82,39426.945
39423.83,39583.230
39423.84,39479.031
39423.85,40000.461
39423.86,39896.090
39423.87,39635.348
39423.88,40000.461
39423.89,40000.461
39423.9,39896.090
39423.91,39791.758
39423.92,39479.031
39423.93,38958.676
39423.94,38543.168
39423.95,39270.762
39423.96,37972.969
39423.97,39479.031
39423.98,39687.473
39423.99,39531.125
39424,35551.320
39424.01,38335.672
39424.02,35910.484
39424.03,37610.789
39424.04,37610.789
39424.05,38906.699
39424.06,39374.875
39424.07,39687.473
39424.08,39687.473
39424.09,39687.473
39424.1,39374.875
39424.11,39635.348
39424.12,39948.270
39424.13,40209.332
39424.14,39479.031
39424.15,39270.762
39424.16,39739.609
39424.17,39687.473
39424.18,40000.461
39424.19,39114.672
39424.2,39479.031
39424.21,39270.762
39424.22,39374.875
39424.23,39687.473
39424.24,39270.762
39424.25,39687.473
39424.26,39270.762
39424.27,40052.664
39424.28,39948.270
39424.29,40157.098
39424.3,39791.758
39424.31,39739.609
39424.32,38076.543
39424.33,38387.531
39424.34,37249.141
39424.35,39114.672
39424.36,39635.348
39424.37,39843.918
39424.38,39322.813
39424.39,39843.918
39424.4,38802.781
39424.41,39322.813
39424.42,39166.688
39424.43,39270.762
39424.44,39687.473
39424.45,39687.473
39424.46,39948.270
39424.47,39583.230
39424.48,39739.609
39424.49,39479.031
39424.5,40052.664
39424.51,39010.664
39424.52,36424.492
39424.53,38802.781
39424.54,39531.125
39424.55,39791.758
39424.56,39635.348
39424.57,39948.270
39424.58,39531.125
39424.59,39426.945
39424.6,39479.031
39424.61,39948.270
39424.62,39374.875
39424.63,39114.672
39424.64,38128.348
39424.65,37300.773
39424.66,38958.676
39424.67,35859.141
39424.68,33305.777
39424.69,34528.035
39424.7,34681.254
39424.71,35653.883
39424.72,38802.781
39424.73,39531.125
39424.74,39687.473
39424.75,39739.609
39424.76,39896.090
39424.77,38387.531
39424.78,39426.945
39424.79,39635.348
39424.8,38698.902
39424.81,39166.688
39424.82,39687.473
39424.83,39062.660
39424.84,36784.938
39424.85,34170.906
39424.86,33712.508
39424.87,33763.398
39424.88,33661.629
39424.89,33916.133
39424.9,34068.965
39424.91,33763.398
39424.92,33509.059
39424.93,34018.008
39424.94,33967.066
39424.95,33610.762
39424.96,33763.398
39424.97,33610.762
39424.98,33865.211
39424.99,33916.133
39425,33865.211
39425.01,34018.008
39425.02,33916.133
39425.03,33763.398
39425.04,33967.066
39425.05,33967.066
39425.06,33814.301
39425.07,33763.398
39425.08,34170.906
39425.09,34170.906
39425.1,33712.508
39425.11,33610.762
39425.12,33967.066
39425.13,33763.398
39425.14,33763.398
39425.15,33661.629
39425.16,33916.133
39425.17,33712.508
39425.18,33814.301
39425.19,33661.629
39425.2,34018.008
39425.21,33865.211
39425.22,33967.066
39425.23,33661.629
39425.24,33712.508
39425.25,33509.059
39425.26,33661.629
