Timestamp(ms),Current(uA)
41600.19,46245.070
41600.2,46245.070
41600.21,48489.648
41600.22,46993.168
41600.23,49238.031
41600.24,46245.070
41600.25,46993.168
41600.26,46245.070
41600.27,47741.363
41600.28,49986.508
41600.29,48489.648
41600.3,48489.648
41600.31,49986.508
41600.32,47741.363
41600.33,48489.648
41600.34,44749.156
41600.35,46993.168
41600.36,47741.363
41600.37,47741.363
41600.38,46245.070
41600.39,49238.031
41600.4,46993.168
41600.41,46993.168
41600.42,47741.363
41600.43,47741.363
41600.44,46993.168
41600.45,49986.508
41600.46,48489.648
41600.47,46993.168
41600.48,47741.363
41600.49,46993.168
41600.5,48489.648
41600.51,47741.363
41600.52,49238.031
41600.53,44749.156
41600.54,46245.070
41600.55,49238.031
41600.56,47741.363
41600.57,45497.066
41600.58,49238.031
41600.59,48489.648
41600.6,47741.363
41600.61,46993.168
41600.62,48489.648
41600.63,49986.508
41600.64,49986.508
41600.65,48489.648
41600.66,49986.508
41600.67,47741.363
41600.68,48489.648
41600.69,46245.070
41600.7,47741.363
41600.71,47741.363
41600.72,47741.363
41600.73,49986.508
41600.74,47741.363
41600.75,47741.363
41600.76,47741.363
41600.77,47741.363
41600.78,49986.508
41600.79,49238.031
41600.8,47741.363
41600.81,47741.363
41600.82,48489.648
41600.83,46993.168
41600.84,49986.508
41600.85,48489.648
41600.86,47741.363
41600.87,46245.070
41600.88,48489.648
41600.89,46245.070
41600.9,46245.070
41600.91,47741.363
41600.92,45497.066
41600.93,46993.168
41600.94,46993.168
41600.95,47741.363
41600.96,47741.363
41600.97,47741.363
41600.98,47741.363
41600.99,45497.066
41601,48489.648
41601.01,50735.082
41601.02,47741.363
41601.03,49238.031
41601.04,47741.363
41601.05,49238.031
41601.06,48489.648
41601.07,49986.508
41601.08,46245.070
41601.09,46245.070
41601.1,46245.070
41601.11,48489.648
41601.12,49238.031
41601.13,48489.648
41601.14,46993.168
41601.15,48489.648
41601.16,46993.168
41601.17,46993.168
41601.18,46993.168
41601.19,46993.168
41601.2,49238.031
41601.21,44749.156
41601.22,46245.070
41601.23,46993.168
41601.24,49986.508
41601.25,47741.363
41601.26,49986.508
41601.27,49238.031
41601.28,47741.363
41601.29,48489.648
41601.3,48489.648
41601.31,44749.156
41601.32,46993.168
41601.33,48489.648
41601.34,46245.070
41601.35,47741.363
41601.36,46993.168
41601.37,49238.031
41601.38,47741.363
41601.39,48489.648
41601.4,46245.070
41601.41,46993.168
41601.42,46993.168
41601.43,48489.648
41601.44,48489.648
41601.45,49238.031
41601.46,45497.066
41601.47,47741.363
41601.48,49238.031
41601.49,48489.648
41601.5,48489.648
41601.51,48489.648
41601.52,46993.168
41601.53,46993.168
41601.54,48489.648
41601.55,47741.363
41601.56,46245.070
41601.57,47741.363
41601.58,48489.648
41601.59,46245.070
41601.6,47741.363
41601.61,47741.363
41601.62,46245.070
41601.63,49238.031
41601.64,46993.168
41601.65,49986.508
41601.66,46245.070
41601.67,46245.070
41601.68,46993.168
41601.69,46245.070
41601.7,49986.508
41601.71,46993.168
41601.72,49986.508
41601.73,45497.066
41601.74,48489.648
41601.75,46993.168
41601.76,46245.070
41601.77,46245.070
41601.78,46245.070
41601.79,48489.648
41601.8,46993.168
41601.81,48489.648
41601.82,46993.168
41601.83,46993.168
41601.84,47741.363
41601.85,46993.168
41601.86,49238.031
41601.87,48489.648
41601.88,49238.031
41601.89,49238.031
41601.9,51483.746
41601.91,50735.082
41601.92,50735.082
41601.93,52232.508
41601.94,49986.508
41601.95,49986.508
41601.96,53730.316
41601.97,52232.508
41601.98,52232.508
41601.99,53730.316
41602,51483.746
41602.01,51483.746
41602.02,50735.082
41602.03,52981.363
41602.04,49986.508
41602.05,50735.082
41602.06,51483.746
41602.07,51483.746
41602.08,52232.508
41602.09,54479.359
41602.1,52981.363
41602.11,49986.508
41602.12,50735.082
41602.13,52232.508
41602.14,52232.508
41602.15,52981.363
41602.16,52981.363
41602.17,52232.508
41602.18,52232.508
41602.19,52232.508
41602.2,50735.082
41602.21,52981.363
41602.22,51483.746
41602.23,52232.508
41602.24,52232.508
41602.25,50735.082
41602.26,47741.363
41602.27,49986.508
41602.28,49238.031
41602.29,47741.363
41602.3,48489.648
41602.31,49986.508
41602.32,46245.070
41602.33,49986.508
41602.34,47741.363
41602.35,49986.508
41602.36,49986.508
41602.37,48489.648
41602.38,49238.031
41602.39,49986.508
41602.4,49238.031
41602.41,52232.508
41602.42,49986.508
41602.43,49986.508
41602.44,48489.648
41602.45,47741.363
41602.46,47741.363
41602.47,49238.031
41602.48,49986.508
41602.49,51483.746
41602.5,49238.031
41602.51,48489.648
41602.52,49238.031
41602.53,50735.082
41602.54,49238.031
41602.55,49986.508
41602.56,49238.031
41602.57,47741.363
41602.58,48489.648
41602.59,49986.508
41602.6,49238.031
41602.61,49986.508
41602.62,49238.031
41602.63,47741.363
41602.64,49986.508
41602.65,52232.508
41602.66,52981.363
41602.67,49238.031
41602.68,51483.746
41602.69,49986.508
41602.7,47741.363
41602.71,49986.508
41602.72,49986.508
41602.73,51483.746
41602.74,51483.746
41602.75,46993.168
41602.76,49238.031
41602.77,48489.648
41602.78,47741.363
41602.79,49238.031
41602.8,48489.648
41602.81,49986.508
41602.82,49986.508
41602.83,49238.031
41602.84,47741.363
41602.85,50735.082
41602.86,51483.746
41602.87,49986.508
41602.88,51483.746
41602.89,50735.082
41602.9,47741.363
41602.91,50735.082
41602.92,48489.648
41602.93,49238.031
41602.94,47741.363
41602.95,49238.031
41602.96,49986.508
41602.97,47741.363
41602.98,48489.648
41602.99,49986.508
41603,50735.082
41603.01,47741.363
41603.02,47741.363
41603.03,49238.031
41603.04,49986.508
41603.05,49986.508
41603.06,48489.648
41603.07,48489.648
41603.08,49238.031
41603.09,51483.746
41603.1,46245.070
41603.11,48489.648
41603.12,49238.031
41603.13,49238.031
41603.14,49238.031
41603.15,49986.508
41603.16,49986.508
41603.17,50735.082
41603.18,50735.082
41603.19,50735.082
41603.2,51483.746
41603.21,47741.363
41603.22,51483.746
41603.23,49238.031
41603.24,46993.168
41603.25,49238.031
41603.26,49238.031
41603.27,47741.363
41603.28,49238.031
41603.29,49238.031
41603.3,47741.363
41603.31,47741.363
41603.32,49238.031
41603.33,54479.359
41603.34,51483.746
41603.35,48489.648
41603.36,49238.031
41603.37,47741.363
41603.38,49986.508
41603.39,46993.168
41603.4,47741.363
41603.41,48489.648
41603.42,49986.508
41603.43,47741.363
41603.44,47741.363
41603.45,47741.363
41603.46,46993.168
41603.47,48489.648
41603.48,47741.363
41603.49,51483.746
41603.5,47741.363
41603.51,46245.070
41603.52,47741.363
41603.53,49986.508
41603.54,49238.031
41603.55,49238.031
41603.56,48489.648
41603.57,49986.508
41603.58,48489.648
41603.59,46993.168
41603.6,48489.648
41603.61,47741.363
41603.62,48489.648
41603.63,48489.648
41603.64,46993.168
41603.65,47741.363
41603.66,49238.031
41603.67,49986.508
41603.68,50735.082
41603.69,47741.363
41603.7,47741.363
41603.71,47741.363
41603.72,47741.363
41603.73,48489.648
41603.74,49986.508
41603.75,46993.168
41603.76,48489.648
41603.77,48489.648
41603.78,48489.648
41603.79,49986.508
41603.8,46245.070
41603.81,46245.070
41603.82,49238.031
41603.83,48489.648
41603.84,50735.082
41603.85,48489.648
41603.86,49238.031
41603.87,50735.082
41603.88,54479.359
41603.89,50735.082
41603.9,49986.508
41603.91,50735.082
41603.92,48489.648
41603.93,51483.746
41603.94,47741.363
41603.95,49238.031
41603.96,50735.082
41603.97,49986.508
41603.98,47741.363
41603.99,47741.363
41604,51483.746
41604.01,49986.508
41604.02,49986.508
41604.03,49238.031
41604.04,47741.363
41604.05,49986.508
41604.06,49238.031
41604.07,48489.648
41604.08,51483.746
41604.09,47741.363
41604.1,49238.031
41604.11,49238.031
41604.12,50735.082
41604.13,49986.508
41604.14,47741.363
41604.15,51483.746
41604.16,49986.508
41604.17,50735.082
41604.18,50735.082
41604.19,50735.082
41604.2,49238.031
41604.21,50735.082
41604.22,49238.031
41604.23,51483.746
41604.24,49238.031
41604.25,48489.648
41604.26,49238.031
41604.27,49986.508
41604.28,51483.746
41604.29,49986.508
41604.3,50735.082
41604.31,49238.031
41604.32,51483.746
41604.33,50735.082
41604.34,46993.168
41604.35,50735.082
41604.36,50735.082
41604.37,50735.082
41604.38,49986.508
41604.39,47741.363
41604.4,49986.508
41604.41,50735.082
41604.42,49238.031
41604.43,50735.082
41604.44,47741.363
41604.45,49986.508
41604.46,49986.508
41604.47,49986.508
41604.48,49986.508
41604.49,46993.168
41604.5,51483.746
41604.51,48489.648
41604.52,47741.363
41604.53,51483.746
41604.54,52232.508
41604.55,47741.363
41604.56,49986.508
41604.57,47741.363
41604.58,47741.363
41604.59,50735.082
41604.6,49238.031
41604.61,51483.746
41604.62,49238.031
41604.63,49238.031
41604.64,49238.031
41604.65,52981.363
41604.66,51483.746
41604.67,51483.746
41604.68,49238.031
41604.69,49238.031
41604.7,48489.648
41604.71,48489.648
41604.72,50735.082
41604.73,50735.082
41604.74,49238.031
41604.75,46993.168
41604.76,52232.508
41604.77,50735.082
41604.78,49986.508
41604.79,48489.648
41604.8,47741.363
41604.81,50735.082
41604.82,49986.508
41604.83,49238.031
41604.84,49238.031
41604.85,49986.508
41604.86,48489.648
41604.87,47741.363
41604.88,49986.508
41604.89,49238.031
41604.9,52981.363
41604.91,49986.508
41604.92,48489.648
41604.93,49238.031
41604.94,47741.363
41604.95,49986.508
41604.96,50735.082
41604.97,49238.031
41604.98,49238.031
41604.99,52232.508
41605,48489.648
41605.01,50735.082
41605.02,49238.031
41605.03,52232.508
41605.04,49986.508
41605.05,49986.508
41605.06,49986.508
41605.07,47741.363
41605.08,48489.648
41605.09,49238.031
41605.1,49986.508
41605.11,49986.508
41605.12,48489.648
41605.13,47741.363
41605.14,49238.031
41605.15,49986.508
41605.16,50735.082
41605.17,49238.031
41605.18,49238.031
41605.19,47741.363
41605.2,48489.648
41605.21,49238.031
41605.22,51483.746
41605.23,49986.508
41605.24,49986.508
41605.25,49986.508
41605.26,51483.746
41605.27,49986.508
41605.28,49986.508
41605.29,50735.082
41605.3,49238.031
41605.31,51483.746
41605.32,47741.363
41605.33,49238.031
41605.34,48489.648
41605.35,49986.508
41605.36,49986.508
41605.37,49238.031
41605.38,49238.031
41605.39,49986.508
41605.4,52232.508
41605.41,49238.031
41605.42,47741.363
41605.43,49238.031
41605.44,49986.508
41605.45,47741.363
41605.46,46993.168
41605.47,49986.508
41605.48,51483.746
41605.49,49238.031
41605.5,49238.031
41605.51,48489.648
41605.52,50735.082
41605.53,51483.746
41605.54,49986.508
41605.55,47741.363
41605.56,52981.363
41605.57,49238.031
41605.58,49986.508
41605.59,52981.363
41605.6,48489.648
41605.61,49238.031
41605.62,50735.082
41605.63,46993.168
41605.64,47741.363
41605.65,47741.363
41605.66,49986.508
41605.67,47741.363
41605.68,50735.082
41605.69,47741.363
41605.7,48489.648
41605.71,49986.508
41605.72,51483.746
41605.73,49238.031
41605.74,49238.031
41605.75,49986.508
41605.76,49986.508
41605.77,47741.363
41605.78,49238.031
41605.79,49986.508
41605.8,49986.508
41605.81,52232.508
41605.82,51483.746
41605.83,52981.363
41605.84,49238.031
41605.85,49238.031
41605.86,52232.508
41605.87,51483.746
41605.88,51483.746
41605.89,49986.508
41605.9,50735.082
41605.91,49986.508
41605.92,50735.082
41605.93,50735.082
41605.94,47741.363
41605.95,50735.082
41605.96,48489.648
41605.97,49986.508
41605.98,51483.746
41605.99,47741.363
41606,49238.031
41606.01,50735.082
41606.02,49238.031
41606.03,49238.031
41606.04,49986.508
41606.05,49986.508
41606.06,49238.031
41606.07,49986.508
41606.08,52981.363
41606.09,49986.508
41606.1,48489.648
41606.11,51483.746
41606.12,49986.508
41606.13,48489.648
41606.14,51483.746
41606.15,50735.082
41606.16,49238.031
41606.17,50735.082
41606.18,52981.363
41606.19,50735.082
41606.2,50735.082
41606.21,49238.031
41606.22,47741.363
41606.23,49986.508
41606.24,47741.363
41606.25,47741.363
41606.26,49238.031
41606.27,51483.746
41606.28,49238.031
41606.29,50735.082
41606.3,49986.508
41606.31,50735.082
41606.32,50735.082
41606.33,49238.031
41606.34,49986.508
41606.35,49238.031
41606.36,50735.082
41606.37,49986.508
41606.38,51483.746
41606.39,48489.648
41606.4,52232.508
41606.41,49986.508
41606.42,48489.648
41606.43,48489.648
41606.44,51483.746
41606.45,49986.508
41606.46,47741.363
41606.47,49986.508
41606.48,51483.746
41606.49,50735.082
41606.5,49986.508
41606.51,51483.746
41606.52,51483.746
41606.53,51483.746
41606.54,49238.031
41606.55,47741.363
41606.56,49986.508
41606.57,51483.746
41606.58,49238.031
41606.59,48489.648
41606.6,48489.648
41606.61,51483.746
41606.62,51483.746
41606.63,49238.031
41606.64,52981.363
41606.65,47741.363
41606.66,47741.363
41606.67,51483.746
41606.68,49238.031
41606.69,50735.082
41606.7,47741.363
41606.71,47741.363
41606.72,51483.746
41606.73,50735.082
41606.74,47741.363
41606.75,49986.508
41606.76,50735.082
41606.77,49238.031
41606.78,50735.082
41606.79,49238.031
41606.8,49238.031
41606.81,47741.363
41606.82,51483.746
41606.83,49986.508
41606.84,49986.508
41606.85,49986.508
41606.86,49986.508
41606.87,50735.082
41606.88,51483.746
41606.89,51483.746
41606.9,51483.746
41606.91,49238.031
41606.92,49986.508
41606.93,52232.508
41606.94,49238.031
41606.95,49986.508
41606.96,51483.746
41606.97,48489.648
41606.98,51483.746
41606.99,49238.031
41607,46993.168
41607.01,49986.508
41607.02,49986.508
41607.03,51483.746
41607.04,49238.031
41607.05,49238.031
41607.06,49986.508
41607.07,49238.031
41607.08,49238.031
41607.09,47741.363
41607.1,51483.746
41607.11,51483.746
41607.12,49986.508
41607.13,50735.082
41607.14,47741.363
41607.15,48489.648
41607.16,49238.031
41607.17,50735.082
41607.18,49986.508
41607.19,52232.508
41607.2,49238.031
41607.21,50735.082
41607.22,49986.508
41607.23,49986.508
41607.24,49986.508
41607.25,50735.082
41607.26,50735.082
41607.27,49986.508
41607.28,49986.508
41607.29,47741.363
41607.3,49238.031
41607.31,51483.746
41607.32,51483.746
41607.33,47741.363
41607.34,48489.648
41607.35,51483.746
41607.36,50735.082
41607.37,51483.746
41607.38,49238.031
41607.39,50735.082
41607.4,49986.508
41607.41,50735.082
41607.42,50735.082
41607.43,52232.508
41607.44,49986.508
41607.45,52981.363
41607.46,51483.746
41607.47,50735.082
41607.48,47741.363
41607.49,50735.082
41607.5,51483.746
41607.51,49986.508
41607.52,49238.031
41607.53,49986.508
41607.54,49986.508
41607.55,49238.031
41607.56,47741.363
41607.57,47741.363
41607.58,49986.508
41607.59,46993.168
41607.6,50735.082
41607.61,49238.031
41607.62,50735.082
41607.63,52232.508
41607.64,48489.648
41607.65,50735.082
41607.66,50735.082
41607.67,51483.746
41607.68,49238.031
41607.69,48489.648
41607.7,49238.031
41607.71,49238.031
41607.72,49986.508
41607.73,49238.031
41607.74,49238.031
41607.75,47741.363
41607.76,49986.508
41607.77,54479.359
41607.78,51483.746
41607.79,47741.363
41607.8,48489.648
41607.81,49986.508
41607.82,51483.746
41607.83,47741.363
41607.84,51483.746
41607.85,49986.508
41607.86,49986.508
41607.87,51483.746
41607.88,48489.648
41607.89,48489.648
41607.9,47741.363
41607.91,50735.082
41607.92,49986.508
41607.93,51483.746
41607.94,49238.031
41607.95,49986.508
41607.96,49238.031
41607.97,49238.031
41607.98,51483.746
41607.99,51483.746
41608,52981.363
41608.01,49238.031
41608.02,50735.082
41608.03,47741.363
41608.04,50735.082
41608.05,51483.746
41608.06,46993.168
41608.07,47741.363
41608.08,48489.648
41608.09,49986.508
41608.1,47741.363
41608.11,50735.082
41608.12,49986.508
41608.13,49986.508
41608.14,48489.648
41608.15,50735.082
41608.16,49986.508
41608.17,49238.031
41608.18,50735.082
41608.19,48489.648
41608.2,52232.508
41608.21,49238.031
41608.22,51483.746
41608.23,49238.031
41608.24,49238.031
41608.25,47741.363
41608.26,52232.508
41608.27,50735.082
41608.28,47741.363
41608.29,51483.746
41608.3,49238.031
41608.31,49986.508
41608.32,49238.031
41608.33,52232.508
41608.34,47741.363
41608.35,49238.031
41608.36,51483.746
41608.37,50735.082
41608.38,49986.508
41608.39,49986.508
41608.4,47741.363
41608.41,50735.082
41608.42,48489.648
41608.43,49986.508
41608.44,48489.648
41608.45,49986.508
41608.46,49986.508
41608.47,50735.082
41608.48,49238.031
41608.49,49238.031
41608.5,51483.746
41608.51,49238.031
41608.52,50735.082
41608.53,49986.508
41608.54,51483.746
41608.55,50735.082
41608.56,51483.746
41608.57,51483.746
41608.58,48489.648
41608.59,48489.648
41608.6,49986.508
41608.61,50735.082
41608.62,49986.508
41608.63,47741.363
41608.64,51483.746
41608.65,49238.031
41608.66,49986.508
41608.67,49986.508
41608.68,52232.508
41608.69,47741.363
41608.7,47741.363
41608.71,50735.082
41608.72,49986.508
41608.73,49238.031
41608.74,49986.508
41608.75,51483.746
41608.76,49238.031
41608.77,52232.508
41608.78,49238.031
41608.79,48489.648
41608.8,49986.508
41608.81,49986.508
41608.82,48489.648
41608.83,47741.363
41608.84,48489.648
41608.85,47741.363
41608.86,51483.746
41608.87,49986.508
41608.88,50735.082
41608.89,49986.508
41608.9,49238.031
41608.91,49238.031
41608.92,49238.031
41608.93,49238.031
41608.94,49238.031
41608.95,47741.363
41608.96,50735.082
41608.97,47741.363
41608.98,47741.363
41608.99,50735.082
41609,49986.508
41609.01,51483.746
41609.02,48489.648
41609.03,49238.031
41609.04,49986.508
41609.05,50735.082
41609.06,52232.508
41609.07,50735.082
41609.08,50735.082
41609.09,48489.648
41609.1,49986.508
41609.11,49986.508
41609.12,52981.363
41609.13,47741.363
41609.14,49986.508
41609.15,50735.082
41609.16,50735.082
41609.17,51483.746
41609.18,50735.082
41609.19,50735.082
41609.2,49986.508
41609.21,49238.031
41609.22,52981.363
41609.23,49986.508
41609.24,48489.648
41609.25,51483.746
41609.26,52232.508
41609.27,47741.363
41609.28,47741.363
41609.29,49238.031
41609.3,49986.508
41609.31,49986.508
41609.32,47741.363
41609.33,48489.648
41609.34,47741.363
41609.35,51483.746
41609.36,51483.746
41609.37,51483.746
41609.38,49238.031
41609.39,47741.363
41609.4,51483.746
41609.41,49986.508
41609.42,49238.031
41609.43,49238.031
41609.44,53730.316
41609.45,49986.508
41609.46,49986.508
41609.47,49986.508
41609.48,49238.031
41609.49,46993.168
41609.5,51483.746
41609.51,51483.746
41609.52,50735.082
41609.53,50735.082
41609.54,49238.031
41609.55,49986.508
41609.56,49986.508
41609.57,49986.508
41609.58,49238.031
41609.59,50735.082
41609.6,49238.031
41609.61,49238.031
41609.62,49986.508
41609.63,48489.648
41609.64,49238.031
41609.65,50735.082
41609.66,48489.648
41609.67,50735.082
41609.68,48489.648
41609.69,51483.746
41609.7,50735.082
41609.71,49238.031
41609.72,50735.082
41609.73,49238.031
41609.74,49986.508
41609.75,48489.648
41609.76,50735.082
41609.77,49238.031
41609.78,49986.508
41609.79,47741.363
41609.8,49986.508
41609.81,49238.031
41609.82,50735.082
41609.83,49986.508
41609.84,49986.508
41609.85,49986.508
41609.86,50735.082
41609.87,50735.082
41609.88,49986.508
41609.89,49238.031
41609.9,50735.082
41609.91,49986.508
41609.92,49986.508
41609.93,48489.648
41609.94,49238.031
41609.95,49238.031
41609.96,50735.082
41609.97,49238.031
41609.98,49238.031
41609.99,49986.508
41610,50735.082
41610.01,49238.031
41610.02,49238.031
41610.03,50735.082
41610.04,47741.363
41610.05,49986.508
41610.06,49986.508
41610.07,48489.648
41610.08,49986.508
41610.09,47741.363
41610.1,49238.031
41610.11,47741.363
41610.12,49986.508
41610.13,49986.508
41610.14,46993.168
41610.15,49986.508
41610.16,50735.082
41610.17,49238.031
41610.18,50735.082
41610.19,52232.508
41610.2,51483.746
41610.21,51483.746
41610.22,50735.082
41610.23,51483.746
41610.24,49986.508
41610.25,50735.082
41610.26,49986.508
41610.27,50735.082
41610.28,49238.031
41610.29,49238.031
41610.3,49986.508
41610.31,49238.031
41610.32,48489.648
41610.33,47741.363
41610.34,51483.746
41610.35,50735.082
41610.36,50735.082
41610.37,50735.082
41610.38,48489.648
41610.39,49238.031
41610.4,51483.746
41610.41,49986.508
41610.42,49986.508
41610.43,49986.508
41610.44,46993.168
41610.45,49986.508
41610.46,47741.363
41610.47,51483.746
41610.48,48489.648
41610.49,51483.746
41610.5,49986.508
41610.51,52232.508
41610.52,49238.031
41610.53,49986.508
41610.54,51483.746
41610.55,51483.746
41610.56,49238.031
41610.57,51483.746
41610.58,49986.508
41610.59,50735.082
41610.6,51483.746
41610.61,52981.363
41610.62,49238.031
41610.63,49986.508
41610.64,46993.168
41610.65,48489.648
41610.66,47741.363
41610.67,51483.746
41610.68,50735.082
41610.69,46993.168
41610.7,49238.031
41610.71,52232.508
41610.72,49986.508
41610.73,49986.508
41610.74,49986.508
41610.75,49238.031
41610.76,51483.746
41610.77,51483.746
41610.78,49238.031
41610.79,47741.363
41610.8,51483.746
41610.81,52232.508
41610.82,47741.363
41610.83,49986.508
41610.84,49238.031
41610.85,51483.746
41610.86,51483.746
41610.87,49986.508
41610.88,49986.508
41610.89,52232.508
41610.9,49238.031
41610.91,51483.746
41610.92,50735.082
41610.93,50735.082
41610.94,49986.508
41610.95,49986.508
41610.96,49238.031
41610.97,52232.508
41610.98,51483.746
41610.99,49986.508
41611,51483.746
41611.01,49238.031
41611.02,49238.031
41611.03,49238.031
41611.04,50735.082
41611.05,51483.746
41611.06,49986.508
41611.07,49986.508
41611.08,49238.031
41611.09,51483.746
41611.1,47741.363
41611.11,51483.746
41611.12,49238.031
41611.13,50735.082
41611.14,47741.363
41611.15,49986.508
41611.16,49238.031
41611.17,49238.031
41611.18,49238.031
41611.19,49986.508
41611.2,52232.508
41611.21,50735.082
41611.22,49986.508
41611.23,47741.363
41611.24,49238.031
41611.25,50735.082
41611.26,51483.746
41611.27,50735.082
41611.28,49238.031
41611.29,47741.363
41611.3,49986.508
41611.31,49986.508
41611.32,49986.508
41611.33,50735.082
41611.34,49238.031
41611.35,49986.508
41611.36,50735.082
41611.37,49238.031
41611.38,51483.746
41611.39,49986.508
41611.4,48489.648
41611.41,50735.082
41611.42,50735.082
41611.43,49238.031
41611.44,49986.508
41611.45,51483.746
41611.46,49986.508
41611.47,49986.508
41611.48,49238.031
41611.49,49238.031
41611.5,52981.363
41611.51,49986.508
41611.52,49238.031
41611.53,49986.508
41611.54,52232.508
41611.55,47741.363
41611.56,50735.082
41611.57,49238.031
41611.58,50735.082
41611.59,52232.508
41611.6,52232.508
41611.61,49986.508
41611.62,50735.082
41611.63,49986.508
41611.64,48489.648
41611.65,49238.031
41611.66,51483.746
41611.67,53730.316
41611.68,49238.031
41611.69,49986.508
41611.7,49986.508
41611.71,52981.363
41611.72,49238.031
41611.73,49238.031
41611.74,49986.508
41611.75,51483.746
41611.76,48489.648
41611.77,50735.082
41611.78,51483.746
41611.79,48489.648
41611.8,51483.746
41611.81,50735.082
41611.82,49238.031
41611.83,51483.746
41611.84,51483.746
41611.85,47741.363
41611.86,50735.082
41611.87,49238.031
41611.88,49986.508
41611.89,47741.363
41611.9,49986.508
41611.91,51483.746
41611.92,52232.508
41611.93,49238.031
41611.94,50735.082
41611.95,52232.508
41611.96,52232.508
41611.97,49238.031
41611.98,49238.031
41611.99,46245.070
41612,47741.363
41612.01,51483.746
41612.02,50735.082
41612.03,49986.508
41612.04,47741.363
41612.05,50735.082
41612.06,49238.031
41612.07,50735.082
41612.08,50735.082
41612.09,51483.746
41612.1,51483.746
41612.11,51483.746
41612.12,49986.508
41612.13,49986.508
41612.14,49238.031
41612.15,52232.508
41612.16,49986.508
41612.17,47741.363
41612.18,49986.508
41612.19,50735.082
41612.2,51483.746
41612.21,49986.508
41612.22,49238.031
41612.23,50735.082
41612.24,49986.508
41612.25,48489.648
41612.26,49986.508
41612.27,49986.508
41612.28,49238.031
41612.29,49986.508
41612.3,50735.082
41612.31,49986.508
41612.32,49986.508
41612.33,52232.508
41612.34,48489.648
41612.35,49986.508
41612.36,49238.031
41612.37,49238.031
41612.38,49986.508
41612.39,47741.363
41612.4,48489.648
41612.41,51483.746
41612.42,50735.082
41612.43,47741.363
41612.44,51483.746
41612.45,49238.031
41612.46,49238.031
41612.47,50735.082
41612.48,47741.363
41612.49,49238.031
41612.5,50735.082
41612.51,47741.363
41612.52,50735.082
41612.53,50735.082
41612.54,52232.508
41612.55,48489.648
41612.56,50735.082
41612.57,49986.508
41612.58,50735.082
41612.59,49238.031
41612.6,47741.363
41612.61,49238.031
41612.62,50735.082
41612.63,49986.508
41612.64,50735.082
41612.65,50735.082
41612.66,49986.508
41612.67,50735.082
41612.68,49986.508
41612.69,49986.508
41612.7,47741.363
41612.71,50735.082
41612.72,48489.648
41612.73,49238.031
41612.74,49986.508
41612.75,47741.363
41612.76,49986.508
41612.77,49986.508
41612.78,47741.363
41612.79,51483.746
41612.8,52232.508
41612.81,49986.508
41612.82,49986.508
41612.83,50735.082
41612.84,51483.746
41612.85,49238.031
41612.86,49986.508
41612.87,51483.746
41612.88,51483.746
41612.89,47741.363
41612.9,49986.508
41612.91,50735.082
41612.92,50735.082
41612.93,48489.648
41612.94,47741.363
41612.95,49986.508
41612.96,50735.082
41612.97,49986.508
41612.98,51483.746
41612.99,52232.508
41613,48489.648
41613.01,51483.746
41613.02,49986.508
41613.03,50735.082
41613.04,50735.082
41613.05,47741.363
41613.06,51483.746
41613.07,47741.363
41613.08,50735.082
41613.09,47741.363
41613.1,49986.508
41613.11,46993.168
41613.12,47741.363
41613.13,49986.508
41613.14,50735.082
41613.15,47741.363
41613.16,49238.031
41613.17,49986.508
41613.18,49986.508
41613.19,49238.031
41613.2,51483.746
41613.21,50735.082
41613.22,48489.648
41613.23,49986.508
41613.24,49986.508
41613.25,51483.746
41613.26,51483.746
41613.27,50735.082
41613.28,48489.648
41613.29,49238.031
41613.3,52981.363
41613.31,49986.508
41613.32,47741.363
41613.33,48489.648
41613.34,51483.746
41613.35,49238.031
41613.36,49238.031
41613.37,49986.508
41613.38,49986.508
41613.39,49986.508
41613.4,50735.082
41613.41,47741.363
41613.42,51483.746
41613.43,49238.031
41613.44,50735.082
41613.45,49238.031
41613.46,49238.031
41613.47,49238.031
41613.48,52232.508
41613.49,50735.082
41613.5,49238.031
41613.51,50735.082
41613.52,51483.746
41613.53,49238.031
41613.54,49238.031
41613.55,50735.082
41613.56,49986.508
41613.57,52232.508
41613.58,51483.746
41613.59,51483.746
41613.6,50735.082
41613.61,49238.031
41613.62,49238.031
41613.63,49986.508
41613.64,49238.031
41613.65,47741.363
41613.66,50735.082
41613.67,49238.031
41613.68,51483.746
41613.69,51483.746
41613.7,51483.746
41613.71,51483.746
41613.72,51483.746
41613.73,49238.031
41613.74,49986.508
41613.75,49238.031
41613.76,50735.082
41613.77,49238.031
41613.78,50735.082
41613.79,49986.508
41613.8,51483.746
41613.81,47741.363
41613.82,49238.031
41613.83,50735.082
41613.84,48489.648
41613.85,50735.082
41613.86,50735.082
41613.87,49986.508
41613.88,50735.082
41613.89,49238.031
41613.9,51483.746
41613.91,49986.508
41613.92,49238.031
41613.93,52981.363
41613.94,48489.648
41613.95,49238.031
41613.96,51483.746
41613.97,52232.508
41613.98,51483.746
41613.99,48489.648
41614,49238.031
41614.01,51483.746
41614.02,49986.508
41614.03,47741.363
41614.04,49986.508
41614.05,47741.363
41614.06,49238.031
41614.07,51483.746
41614.08,51483.746
41614.09,50735.082
41614.1,49986.508
41614.11,50735.082
41614.12,49238.031
41614.13,49986.508
41614.14,48489.648
41614.15,51483.746
41614.16,49986.508
41614.17,49238.031
41614.18,50735.082
41614.19,49238.031
