Timestamp(ms),Current(uA)
39062.61,48489.648
39062.62,49986.508
39062.63,47741.363
39062.64,46993.168
39062.65,49986.508
39062.66,49986.508
39062.67,46993.168
39062.68,46993.168
39062.69,49238.031
39062.7,49986.508
39062.71,47741.363
39062.72,47741.363
39062.73,50735.082
39062.74,49238.031
39062.75,49238.031
39062.76,48489.648
39062.77,51483.746
39062.78,50735.082
39062.79,49238.031
39062.8,49238.031
39062.81,49238.031
39062.82,48489.648
39062.83,49986.508
39062.84,49986.508
39062.85,47741.363
39062.86,48489.648
39062.87,46993.168
39062.88,48489.648
39062.89,47741.363
39062.9,49238.031
39062.91,47741.363
39062.92,51483.746
39062.93,46993.168
39062.94,52232.508
39062.95,48489.648
39062.96,50735.082
39062.97,48489.648
39062.98,48489.648
39062.99,47741.363
39063,49238.031
39063.01,48489.648
39063.02,49986.508
39063.03,46245.070
39063.04,47741.363
39063.05,51483.746
39063.06,47741.363
39063.07,47741.363
39063.08,49986.508
39063.09,49986.508
39063.1,50735.082
39063.11,49986.508
39063.12,49238.031
39063.13,49238.031
39063.14,49986.508
39063.15,46993.168
39063.16,49986.508
39063.17,48489.648
39063.18,48489.648
39063.19,47741.363
39063.2,50735.082
39063.21,47741.363
39063.22,51483.746
39063.23,48489.648
39063.24,49986.508
39063.25,47741.363
39063.26,49986.508
39063.27,49238.031
39063.28,49986.508
39063.29,51483.746
39063.3,49986.508
39063.31,51483.746
39063.32,49986.508
39063.33,49238.031
39063.34,48489.648
39063.35,49986.508
39063.36,47741.363
39063.37,47741.363
39063.38,48489.648
39063.39,51483.746
39063.4,48489.648
39063.41,49986.508
39063.42,50735.082
39063.43,48489.648
39063.44,51483.746
39063.45,49238.031
39063.46,49986.508
39063.47,49986.508
39063.48,50735.082
39063.49,47741.363
39063.5,48489.648
39063.51,49986.508
39063.52,49238.031
39063.53,48489.648
39063.54,51483.746
39063.55,49986.508
39063.56,49986.508
39063.57,49986.508
39063.58,47741.363
39063.59,49238.031
39063.6,47741.363
39063.61,48489.648
39063.62,49986.508
39063.63,49986.508
39063.64,49986.508
39063.65,46993.168
39063.66,48489.648
39063.67,49986.508
39063.68,46993.168
39063.69,49986.508
39063.7,47741.363
39063.71,49238.031
39063.72,48489.648
39063.73,51483.746
39063.74,51483.746
39063.75,49238.031
39063.76,49238.031
39063.77,48489.648
39063.78,48489.648
39063.79,49986.508
39063.8,49986.508
39063.81,46993.168
39063.82,50735.082
39063.83,49986.508
39063.84,48489.648
39063.85,50735.082
39063.86,47741.363
39063.87,49238.031
39063.88,49238.031
39063.89,48489.648
39063.9,49986.508
39063.91,49238.031
39063.92,46993.168
39063.93,47741.363
39063.94,49238.031
39063.95,51483.746
39063.96,49986.508
39063.97,49986.508
39063.98,48489.648
39063.99,55977.734
39064,51483.746
39064.01,47741.363
39064.02,49986.508
39064.03,49986.508
39064.04,49238.031
39064.05,49238.031
39064.06,47741.363
39064.07,49238.031
39064.08,50735.082
39064.09,48489.648
39064.1,49238.031
39064.11,49238.031
39064.12,52232.508
39064.13,48489.648
39064.14,46245.070
39064.15,51483.746
39064.16,49238.031
39064.17,48489.648
39064.18,47741.363
39064.19,49986.508
39064.2,48489.648
39064.21,49986.508
39064.22,49238.031
39064.23,47741.363
39064.24,49986.508
39064.25,47741.363
39064.26,49238.031
39064.27,47741.363
39064.28,49986.508
39064.29,49238.031
39064.3,46993.168
39064.31,49238.031
39064.32,48489.648
39064.33,48489.648
39064.34,48489.648
39064.35,48489.648
39064.36,49238.031
39064.37,50735.082
39064.38,48489.648
39064.39,49238.031
39064.4,49238.031
39064.41,49238.031
39064.42,47741.363
39064.43,47741.363
39064.44,50735.082
39064.45,48489.648
39064.46,49986.508
39064.47,49986.508
39064.48,49986.508
39064.49,48489.648
39064.5,51483.746
39064.51,49238.031
39064.52,49986.508
39064.53,49238.031
39064.54,49986.508
39064.55,49238.031
39064.56,49986.508
39064.57,49986.508
39064.58,50735.082
39064.59,51483.746
39064.6,50735.082
39064.61,51483.746
39064.62,50735.082
39064.63,51483.746
39064.64,47741.363
39064.65,48489.648
39064.66,49986.508
39064.67,49238.031
39064.68,47741.363
39064.69,47741.363
39064.7,51483.746
39064.71,49238.031
39064.72,47741.363
39064.73,47741.363
39064.74,48489.648
39064.75,51483.746
39064.76,48489.648
39064.77,48489.648
39064.78,50735.082
39064.79,49238.031
39064.8,48489.648
39064.81,49238.031
39064.82,52981.363
39064.83,49986.508
39064.84,49986.508
39064.85,48489.648
39064.86,49986.508
39064.87,47741.363
39064.88,46993.168
39064.89,48489.648
39064.9,49238.031
39064.91,49238.031
39064.92,47741.363
39064.93,49986.508
39064.94,48489.648
39064.95,49986.508
39064.96,49986.508
39064.97,49238.031
39064.98,49986.508
39064.99,48489.648
39065,51483.746
39065.01,50735.082
39065.02,49238.031
39065.03,49238.031
39065.04,47741.363
39065.05,49986.508
39065.06,48489.648
39065.07,48489.648
39065.08,51483.746
39065.09,49238.031
39065.1,47741.363
39065.11,48489.648
39065.12,47741.363
39065.13,50735.082
39065.14,48489.648
39065.15,48489.648
39065.16,46993.168
39065.17,47741.363
39065.18,49238.031
39065.19,51483.746
39065.2,49986.508
39065.21,49986.508
39065.22,49986.508
39065.23,51483.746
39065.24,49238.031
39065.25,49238.031
39065.26,50735.082
39065.27,49986.508
39065.28,46245.070
39065.29,49986.508
39065.3,50735.082
39065.31,49986.508
39065.32,48489.648
39065.33,49986.508
39065.34,48489.648
39065.35,49238.031
39065.36,50735.082
39065.37,49986.508
39065.38,51483.746
39065.39,47741.363
39065.4,46993.168
39065.41,49986.508
39065.42,49238.031
39065.43,47741.363
39065.44,48489.648
39065.45,47741.363
39065.46,46245.070
39065.47,50735.082
39065.48,49238.031
39065.49,47741.363
39065.5,49986.508
39065.51,47741.363
39065.52,47741.363
39065.53,49986.508
39065.54,49238.031
39065.55,49986.508
39065.56,48489.648
39065.57,47741.363
39065.58,50735.082
39065.59,47741.363
39065.6,46245.070
39065.61,49238.031
39065.62,50735.082
39065.63,47741.363
39065.64,49238.031
39065.65,51483.746
39065.66,49238.031
39065.67,51483.746
39065.68,49986.508
39065.69,49986.508
39065.7,49238.031
39065.71,49238.031
39065.72,47741.363
39065.73,47741.363
39065.74,49238.031
39065.75,49986.508
39065.76,52232.508
39065.77,47741.363
39065.78,47741.363
39065.79,49986.508
39065.8,48489.648
39065.81,49986.508
39065.82,47741.363
39065.83,49986.508
39065.84,48489.648
39065.85,49986.508
39065.86,47741.363
39065.87,47741.363
39065.88,48489.648
39065.89,49238.031
39065.9,49986.508
39065.91,49238.031
39065.92,48489.648
39065.93,50735.082
39065.94,47741.363
39065.95,49238.031
39065.96,49986.508
39065.97,49986.508
39065.98,49238.031
39065.99,48489.648
39066,49986.508
39066.01,48489.648
39066.02,49238.031
39066.03,49986.508
39066.04,50735.082
39066.05,49986.508
39066.06,49986.508
39066.07,48489.648
39066.08,47741.363
39066.09,50735.082
39066.1,48489.648
39066.11,51483.746
39066.12,48489.648
39066.13,50735.082
39066.14,49986.508
39066.15,49986.508
39066.16,49986.508
39066.17,46993.168
39066.18,51483.746
39066.19,50735.082
39066.2,49986.508
39066.21,49238.031
39066.22,49986.508
39066.23,49986.508
39066.24,47741.363
39066.25,49238.031
39066.26,48489.648
39066.27,49238.031
39066.28,50735.082
39066.29,49986.508
39066.3,49238.031
39066.31,51483.746
39066.32,49238.031
39066.33,49238.031
39066.34,49238.031
39066.35,49238.031
39066.36,51483.746
39066.37,49238.031
39066.38,49238.031
39066.39,49986.508
39066.4,48489.648
39066.41,51483.746
39066.42,48489.648
39066.43,49238.031
39066.44,48489.648
39066.45,49986.508
39066.46,49238.031
39066.47,49238.031
39066.48,49986.508
39066.49,49238.031
39066.5,49986.508
39066.51,47741.363
39066.52,50735.082
39066.53,49238.031
39066.54,49238.031
39066.55,49986.508
39066.56,47741.363
39066.57,48489.648
39066.58,49986.508
39066.59,50735.082
39066.6,48489.648
39066.61,47741.363
39066.62,49986.508
39066.63,49238.031
39066.64,49986.508
39066.65,49238.031
39066.66,49238.031
39066.67,48489.648
39066.68,49986.508
39066.69,51483.746
39066.7,50735.082
39066.71,50735.082
39066.72,47741.363
39066.73,48489.648
39066.74,48489.648
39066.75,49986.508
39066.76,47741.363
39066.77,48489.648
39066.78,50735.082
39066.79,51483.746
39066.8,49986.508
39066.81,49986.508
39066.82,49986.508
39066.83,47741.363
39066.84,49986.508
39066.85,49238.031
39066.86,49986.508
39066.87,49986.508
39066.88,49986.508
39066.89,49986.508
39066.9,46245.070
39066.91,49986.508
39066.92,49986.508
39066.93,49986.508
39066.94,48489.648
39066.95,50735.082
39066.96,50735.082
39066.97,48489.648
39066.98,48489.648
39066.99,49238.031
39067,49986.508
39067.01,47741.363
39067.02,49238.031
39067.03,48489.648
39067.04,47741.363
39067.05,51483.746
39067.06,49986.508
39067.07,49986.508
39067.08,51483.746
39067.09,49986.508
39067.1,50735.082
39067.11,46993.168
39067.12,49238.031
39067.13,51483.746
39067.14,50735.082
39067.15,49986.508
39067.16,49238.031
39067.17,48489.648
39067.18,49238.031
39067.19,49986.508
39067.2,49238.031
39067.21,49986.508
39067.22,49986.508
39067.23,49986.508
39067.24,49238.031
39067.25,49238.031
39067.26,49238.031
39067.27,47741.363
39067.28,50735.082
39067.29,49238.031
39067.3,51483.746
39067.31,49986.508
39067.32,49238.031
39067.33,47741.363
39067.34,49238.031
39067.35,48489.648
39067.36,49986.508
39067.37,51483.746
39067.38,47741.363
39067.39,49986.508
39067.4,49238.031
39067.41,49986.508
39067.42,47741.363
39067.43,49238.031
39067.44,49238.031
39067.45,49986.508
39067.46,47741.363
39067.47,49238.031
39067.48,49238.031
39067.49,47741.363
39067.5,49986.508
39067.51,48489.648
39067.52,49238.031
39067.53,49238.031
39067.54,48489.648
39067.55,48489.648
39067.56,48489.648
39067.57,47741.363
39067.58,48489.648
39067.59,48489.648
39067.6,48489.648
39067.61,48489.648
39067.62,50735.082
39067.63,48489.648
39067.64,49986.508
39067.65,50735.082
39067.66,50735.082
39067.67,47741.363
39067.68,51483.746
39067.69,49238.031
39067.7,48489.648
39067.71,51483.746
39067.72,52981.363
39067.73,49986.508
39067.74,49238.031
39067.75,50735.082
39067.76,49238.031
39067.77,49238.031
39067.78,49238.031
39067.79,51483.746
39067.8,51483.746
39067.81,49238.031
39067.82,49986.508
39067.83,47741.363
39067.84,49238.031
39067.85,49986.508
39067.86,49238.031
39067.87,48489.648
39067.88,50735.082
39067.89,51483.746
39067.9,46993.168
39067.91,50735.082
39067.92,49986.508
39067.93,49986.508
39067.94,49238.031
39067.95,49986.508
39067.96,49238.031
39067.97,50735.082
39067.98,54479.359
39067.99,48489.648
39068,50735.082
39068.01,49986.508
39068.02,51483.746
39068.03,48489.648
39068.04,48489.648
39068.05,49986.508
39068.06,49986.508
39068.07,49238.031
39068.08,49986.508
39068.09,49238.031
39068.1,46245.070
39068.11,49986.508
39068.12,49238.031
39068.13,51483.746
39068.14,49986.508
39068.15,49986.508
39068.16,49986.508
39068.17,50735.082
39068.18,50735.082
39068.19,49238.031
39068.2,49238.031
39068.21,52232.508
39068.22,47741.363
39068.23,47741.363
39068.24,51483.746
39068.25,49238.031
39068.26,52981.363
39068.27,46993.168
39068.28,48489.648
39068.29,47741.363
39068.3,51483.746
39068.31,49238.031
39068.32,51483.746
39068.33,48489.648
39068.34,50735.082
39068.35,48489.648
39068.36,49238.031
39068.37,49986.508
39068.38,50735.082
39068.39,49986.508
39068.4,50735.082
39068.41,49986.508
39068.42,51483.746
39068.43,49986.508
39068.44,49238.031
39068.45,49986.508
39068.46,51483.746
39068.47,50735.082
39068.48,48489.648
39068.49,49986.508
39068.5,49986.508
39068.51,46993.168
39068.52,46993.168
39068.53,47741.363
39068.54,50735.082
39068.55,49238.031
39068.56,48489.648
39068.57,50735.082
39068.58,47741.363
39068.59,46993.168
39068.6,48489.648
39068.61,48489.648
39068.62,49986.508
39068.63,49986.508
39068.64,49986.508
39068.65,51483.746
39068.66,51483.746
39068.67,51483.746
39068.68,48489.648
39068.69,46993.168
39068.7,49986.508
39068.71,49986.508
39068.72,49238.031
39068.73,49986.508
39068.74,51483.746
39068.75,49986.508
39068.76,47741.363
39068.77,50735.082
39068.78,47741.363
39068.79,49238.031
39068.8,50735.082
39068.81,49238.031
39068.82,49238.031
39068.83,46993.168
39068.84,48489.648
39068.85,49238.031
39068.86,49238.031
39068.87,51483.746
39068.88,48489.648
39068.89,51483.746
39068.9,47741.363
39068.91,49238.031
39068.92,47741.363
39068.93,49986.508
39068.94,49238.031
39068.95,51483.746
39068.96,49986.508
39068.97,46993.168
39068.98,49238.031
39068.99,49238.031
39069,51483.746
39069.01,47741.363
39069.02,49238.031
39069.03,48489.648
39069.04,49986.508
39069.05,49238.031
39069.06,48489.648
39069.07,47741.363
39069.08,47741.363
39069.09,47741.363
39069.1,50735.082
39069.11,48489.648
39069.12,49986.508
39069.13,49238.031
39069.14,49986.508
39069.15,47741.363
39069.16,49986.508
39069.17,51483.746
39069.18,49986.508
39069.19,51483.746
39069.2,49986.508
39069.21,48489.648
39069.22,49986.508
39069.23,47741.363
39069.24,48489.648
39069.25,49986.508
39069.26,48489.648
39069.27,49238.031
39069.28,51483.746
39069.29,49986.508
39069.3,46993.168
39069.31,48489.648
39069.32,47741.363
39069.33,49986.508
39069.34,50735.082
39069.35,50735.082
39069.36,49986.508
39069.37,48489.648
39069.38,48489.648
39069.39,49986.508
39069.4,52232.508
39069.41,49986.508
39069.42,48489.648
39069.43,48489.648
39069.44,49238.031
39069.45,48489.648
39069.46,50735.082
39069.47,49238.031
39069.48,49986.508
39069.49,49986.508
39069.5,46245.070
39069.51,49986.508
39069.52,48489.648
39069.53,48489.648
39069.54,50735.082
39069.55,47741.363
39069.56,50735.082
39069.57,47741.363
39069.58,49986.508
39069.59,47741.363
39069.6,49986.508
39069.61,47741.363
39069.62,49986.508
39069.63,51483.746
39069.64,51483.746
39069.65,48489.648
39069.66,49238.031
39069.67,47741.363
39069.68,49986.508
39069.69,49986.508
39069.7,51483.746
39069.71,46993.168
39069.72,46993.168
39069.73,51483.746
39069.74,49238.031
39069.75,51483.746
39069.76,49238.031
39069.77,50735.082
39069.78,49238.031
39069.79,48489.648
39069.8,49986.508
39069.81,49238.031
39069.82,50735.082
39069.83,49986.508
39069.84,49986.508
39069.85,47741.363
39069.86,48489.648
39069.87,49238.031
39069.88,48489.648
39069.89,48489.648
39069.9,51483.746
39069.91,49986.508
39069.92,47741.363
39069.93,47741.363
39069.94,52232.508
39069.95,50735.082
39069.96,48489.648
39069.97,50735.082
39069.98,55228.500
39069.99,50735.082
39070,50735.082
39070.01,49238.031
39070.02,49986.508
39070.03,48489.648
39070.04,47741.363
39070.05,47741.363
39070.06,50735.082
39070.07,49238.031
39070.08,50735.082
39070.09,47741.363
39070.1,49238.031
39070.11,52232.508
39070.12,49986.508
39070.13,49986.508
39070.14,49238.031
39070.15,46993.168
39070.16,49986.508
39070.17,52981.363
39070.18,49238.031
39070.19,49986.508
39070.2,50735.082
39070.21,51483.746
39070.22,47741.363
39070.23,49986.508
39070.24,48489.648
39070.25,47741.363
39070.26,48489.648
39070.27,48489.648
39070.28,49986.508
39070.29,50735.082
39070.3,46245.070
39070.31,49986.508
39070.32,47741.363
39070.33,50735.082
39070.34,49986.508
39070.35,49238.031
39070.36,48489.648
39070.37,48489.648
39070.38,49238.031
39070.39,49986.508
39070.4,48489.648
39070.41,49238.031
39070.42,49238.031
39070.43,47741.363
39070.44,49986.508
39070.45,49986.508
39070.46,51483.746
39070.47,47741.363
39070.48,47741.363
39070.49,49986.508
39070.5,50735.082
39070.51,48489.648
39070.52,49986.508
39070.53,49238.031
39070.54,49986.508
39070.55,49986.508
39070.56,49986.508
39070.57,48489.648
39070.58,48489.648
39070.59,49986.508
39070.6,49238.031
39070.61,47741.363
39070.62,50735.082
39070.63,49238.031
39070.64,51483.746
39070.65,49986.508
39070.66,49986.508
39070.67,50735.082
39070.68,49238.031
39070.69,47741.363
39070.7,49986.508
39070.71,49986.508
39070.72,49986.508
39070.73,48489.648
39070.74,49986.508
39070.75,49986.508
39070.76,49986.508
39070.77,50735.082
39070.78,47741.363
39070.79,49238.031
39070.8,47741.363
39070.81,50735.082
39070.82,46993.168
39070.83,49238.031
39070.84,49986.508
39070.85,46993.168
39070.86,49986.508
39070.87,49238.031
39070.88,47741.363
39070.89,47741.363
39070.9,49986.508
39070.91,50735.082
39070.92,47741.363
39070.93,47741.363
39070.94,50735.082
39070.95,48489.648
39070.96,48489.648
39070.97,49238.031
39070.98,49986.508
39070.99,48489.648
39071,49986.508
39071.01,48489.648
39071.02,49986.508
39071.03,49986.508
39071.04,50735.082
39071.05,47741.363
39071.06,49986.508
39071.07,49238.031
39071.08,49986.508
39071.09,46993.168
39071.1,49986.508
39071.11,48489.648
39071.12,49986.508
39071.13,48489.648
39071.14,51483.746
39071.15,49238.031
39071.16,51483.746
39071.17,49986.508
39071.18,49238.031
39071.19,46993.168
39071.2,49986.508
39071.21,49238.031
39071.22,47741.363
39071.23,47741.363
39071.24,49238.031
39071.25,51483.746
39071.26,49238.031
39071.27,50735.082
39071.28,49238.031
39071.29,48489.648
39071.3,49238.031
39071.31,49986.508
39071.32,49238.031
39071.33,47741.363
39071.34,49986.508
39071.35,49238.031
39071.36,48489.648
39071.37,47741.363
39071.38,49986.508
39071.39,49238.031
39071.4,49238.031
39071.41,48489.648
39071.42,49986.508
39071.43,49986.508
39071.44,47741.363
39071.45,49986.508
39071.46,49986.508
39071.47,47741.363
39071.48,50735.082
39071.49,48489.648
39071.5,48489.648
39071.51,44749.156
39071.52,48489.648
39071.53,48489.648
39071.54,49238.031
39071.55,49238.031
39071.56,50735.082
39071.57,49986.508
39071.58,49986.508
39071.59,49986.508
39071.6,47741.363
39071.61,46993.168
39071.62,50735.082
39071.63,47741.363
39071.64,48489.648
39071.65,51483.746
39071.66,46993.168
39071.67,49238.031
39071.68,47741.363
39071.69,49986.508
39071.7,51483.746
39071.71,49986.508
39071.72,47741.363
39071.73,48489.648
39071.74,49986.508
39071.75,49238.031
39071.76,49238.031
39071.77,50735.082
39071.78,49238.031
39071.79,49238.031
39071.8,49986.508
39071.81,48489.648
39071.82,49986.508
39071.83,49986.508
39071.84,49238.031
39071.85,49238.031
39071.86,51483.746
39071.87,49986.508
39071.88,51483.746
39071.89,46245.070
39071.9,47741.363
39071.91,49986.508
39071.92,47741.363
39071.93,49986.508
39071.94,49986.508
39071.95,48489.648
39071.96,49986.508
39071.97,49238.031
39071.98,49238.031
39071.99,48489.648
39072,49238.031
39072.01,51483.746
39072.02,49238.031
39072.03,46993.168
39072.04,48489.648
39072.05,48489.648
39072.06,47741.363
39072.07,51483.746
39072.08,48489.648
39072.09,49986.508
39072.1,48489.648
39072.11,50735.082
39072.12,51483.746
39072.13,51483.746
39072.14,46993.168
39072.15,47741.363
39072.16,49238.031
39072.17,49238.031
39072.18,49986.508
39072.19,49986.508
39072.2,50735.082
39072.21,49238.031
39072.22,47741.363
39072.23,47741.363
39072.24,49986.508
39072.25,49986.508
39072.26,47741.363
39072.27,48489.648
39072.28,49238.031
39072.29,48489.648
39072.3,50735.082
39072.31,47741.363
39072.32,46993.168
39072.33,49986.508
39072.34,49986.508
39072.35,51483.746
39072.36,47741.363
39072.37,49986.508
39072.38,48489.648
39072.39,46993.168
39072.4,49986.508
39072.41,48489.648
39072.42,48489.648
39072.43,48489.648
39072.44,49986.508
39072.45,48489.648
39072.46,50735.082
39072.47,51483.746
39072.48,48489.648
39072.49,49238.031
39072.5,49238.031
39072.51,49986.508
39072.52,47741.363
39072.53,47741.363
39072.54,49986.508
39072.55,49986.508
39072.56,49986.508
39072.57,49238.031
39072.58,48489.648
39072.59,49238.031
39072.6,47741.363
39072.61,47741.363
39072.62,49238.031
39072.63,49986.508
39072.64,51483.746
39072.65,49986.508
39072.66,49238.031
39072.67,49986.508
39072.68,49986.508
39072.69,49986.508
39072.7,47741.363
39072.71,51483.746
39072.72,47741.363
39072.73,49986.508
39072.74,47741.363
39072.75,46993.168
39072.76,49238.031
39072.77,49986.508
39072.78,49238.031
39072.79,49238.031
39072.8,49986.508
39072.81,49986.508
39072.82,49238.031
39072.83,48489.648
39072.84,51483.746
39072.85,49986.508
39072.86,51483.746
39072.87,47741.363
39072.88,49986.508
39072.89,48489.648
39072.9,49986.508
39072.91,49238.031
39072.92,49238.031
39072.93,49238.031
39072.94,47741.363
39072.95,47741.363
39072.96,51483.746
39072.97,49986.508
39072.98,51483.746
39072.99,49986.508
39073,49986.508
39073.01,49986.508
39073.02,51483.746
39073.03,51483.746
39073.04,47741.363
39073.05,47741.363
39073.06,50735.082
39073.07,50735.082
39073.08,47741.363
39073.09,51483.746
39073.1,46245.070
39073.11,49238.031
39073.12,49238.031
39073.13,50735.082
39073.14,48489.648
39073.15,49986.508
39073.16,48489.648
39073.17,49238.031
39073.18,48489.648
39073.19,48489.648
39073.2,50735.082
39073.21,49238.031
39073.22,47741.363
39073.23,47741.363
39073.24,49238.031
39073.25,50735.082
39073.26,48489.648
39073.27,51483.746
39073.28,49986.508
39073.29,49986.508
39073.3,49238.031
39073.31,50735.082
39073.32,49238.031
39073.33,50735.082
39073.34,47741.363
39073.35,47741.363
39073.36,48489.648
39073.37,48489.648
39073.38,49238.031
39073.39,50735.082
39073.4,50735.082
39073.41,49986.508
39073.42,49986.508
39073.43,50735.082
39073.44,49986.508
39073.45,49986.508
39073.46,49986.508
39073.47,48489.648
39073.48,51483.746
39073.49,49238.031
39073.5,49238.031
39073.51,50735.082
39073.52,49986.508
39073.53,51483.746
39073.54,50735.082
39073.55,49238.031
39073.56,49238.031
39073.57,49238.031
39073.58,46993.168
39073.59,49238.031
39073.6,47741.363
39073.61,49238.031
39073.62,50735.082
39073.63,49986.508
39073.64,49986.508
39073.65,47741.363
39073.66,49986.508
39073.67,48489.648
39073.68,51483.746
39073.69,48489.648
39073.7,49986.508
39073.71,49986.508
39073.72,49986.508
39073.73,49238.031
39073.74,49986.508
39073.75,49986.508
39073.76,51483.746
39073.77,49238.031
39073.78,49238.031
39073.79,50735.082
39073.8,47741.363
39073.81,47741.363
39073.82,48489.648
39073.83,50735.082
39073.84,47741.363
39073.85,49238.031
39073.86,49238.031
39073.87,48489.648
39073.88,49986.508
39073.89,52981.363
39073.9,49238.031
39073.91,48489.648
39073.92,49238.031
39073.93,49986.508
39073.94,46245.070
39073.95,49238.031
39073.96,49986.508
39073.97,49238.031
39073.98,49238.031
39073.99,47741.363
39074,48489.648
39074.01,49238.031
39074.02,47741.363
39074.03,49238.031
39074.04,49986.508
39074.05,49238.031
39074.06,49238.031
39074.07,50735.082
39074.08,48489.648
39074.09,49238.031
39074.1,49986.508
39074.11,47741.363
39074.12,47741.363
39074.13,46993.168
39074.14,46993.168
39074.15,49986.508
39074.16,50735.082
39074.17,47741.363
39074.18,50735.082
39074.19,49238.031
39074.2,48489.648
39074.21,47741.363
39074.22,49986.508
39074.23,51483.746
39074.24,49238.031
39074.25,46245.070
39074.26,49986.508
39074.27,47741.363
39074.28,47741.363
39074.29,48489.648
39074.3,49986.508
39074.31,49986.508
39074.32,51483.746
39074.33,47741.363
39074.34,49986.508
39074.35,47741.363
39074.36,48489.648
39074.37,51483.746
39074.38,49238.031
39074.39,49238.031
39074.4,48489.648
39074.41,47741.363
39074.42,48489.648
39074.43,48489.648
39074.44,48489.648
39074.45,49986.508
39074.46,47741.363
39074.47,49238.031
39074.48,47741.363
39074.49,49238.031
39074.5,49986.508
39074.51,46993.168
39074.52,49238.031
39074.53,49986.508
39074.54,49238.031
39074.55,50735.082
39074.56,49986.508
39074.57,46245.070
39074.58,46993.168
39074.59,48489.648
39074.6,47741.363
39074.61,51483.746
39074.62,49238.031
39074.63,46245.070
39074.64,52232.508
39074.65,49986.508
39074.66,49238.031
39074.67,51483.746
39074.68,51483.746
39074.69,47741.363
39074.7,51483.746
39074.71,51483.746
39074.72,51483.746
39074.73,47741.363
39074.74,47741.363
39074.75,47741.363
39074.76,51483.746
39074.77,47741.363
39074.78,49986.508
39074.79,49986.508
39074.8,49238.031
39074.81,49238.031
39074.82,49986.508
39074.83,49238.031
39074.84,51483.746
39074.85,49986.508
39074.86,49986.508
39074.87,49986.508
39074.88,49238.031
39074.89,49238.031
39074.9,49986.508
39074.91,51483.746
39074.92,47741.363
39074.93,49986.508
39074.94,48489.648
39074.95,49238.031
39074.96,47741.363
39074.97,50735.082
39074.98,49238.031
39074.99,48489.648
39075,47741.363
39075.01,47741.363
39075.02,49986.508
39075.03,49238.031
39075.04,49238.031
39075.05,47741.363
39075.06,49986.508
39075.07,49986.508
39075.08,48489.648
39075.09,49986.508
39075.1,47741.363
39075.11,51483.746
39075.12,47741.363
39075.13,47741.363
39075.14,47741.363
39075.15,47741.363
39075.16,48489.648
39075.17,48489.648
39075.18,49986.508
39075.19,49238.031
39075.2,46993.168
39075.21,49238.031
39075.22,47741.363
39075.23,49238.031
39075.24,49238.031
39075.25,49238.031
39075.26,49986.508
39075.27,49986.508
39075.28,49986.508
39075.29,51483.746
39075.3,47741.363
39075.31,49238.031
39075.32,49238.031
39075.33,51483.746
39075.34,46993.168
39075.35,49238.031
39075.36,50735.082
39075.37,50735.082
39075.38,50735.082
39075.39,47741.363
39075.4,50735.082
39075.41,51483.746
39075.42,51483.746
39075.43,50735.082
39075.44,47741.363
39075.45,48489.648
39075.46,50735.082
39075.47,49238.031
39075.48,51483.746
39075.49,50735.082
39075.5,47741.363
39075.51,48489.648
39075.52,46993.168
39075.53,46993.168
39075.54,49238.031
39075.55,49986.508
39075.56,47741.363
39075.57,49986.508
39075.58,48489.648
39075.59,49986.508
39075.6,49986.508
39075.61,47741.363
39075.62,48489.648
39075.63,47741.363
39075.64,46993.168
39075.65,49238.031
39075.66,48489.648
39075.67,47741.363
39075.68,47741.363
39075.69,47741.363
39075.7,49238.031
39075.71,49238.031
39075.72,49238.031
39075.73,49986.508
39075.74,51483.746
39075.75,48489.648
39075.76,49986.508
39075.77,47741.363
39075.78,51483.746
39075.79,49986.508
39075.8,51483.746
39075.81,48489.648
39075.82,49986.508
39075.83,49238.031
39075.84,47741.363
39075.85,47741.363
39075.86,49238.031
39075.87,51483.746
39075.88,47741.363
39075.89,49238.031
39075.9,48489.648
39075.91,49238.031
39075.92,49986.508
39075.93,47741.363
39075.94,49238.031
39075.95,50735.082
39075.96,47741.363
39075.97,49238.031
39075.98,49986.508
39075.99,49238.031
39076,47741.363
39076.01,51483.746
39076.02,51483.746
39076.03,51483.746
39076.04,49238.031
39076.05,51483.746
39076.06,52232.508
39076.07,48489.648
39076.08,47741.363
39076.09,49986.508
39076.1,49238.031
39076.11,49238.031
39076.12,50735.082
39076.13,49238.031
39076.14,49238.031
39076.15,50735.082
39076.16,51483.746
39076.17,47741.363
39076.18,46245.070
39076.19,48489.648
39076.2,49238.031
39076.21,47741.363
39076.22,49986.508
39076.23,49986.508
39076.24,47741.363
39076.25,47741.363
39076.26,47741.363
39076.27,49238.031
39076.28,49238.031
39076.29,48489.648
39076.3,47741.363
39076.31,49986.508
39076.32,46993.168
39076.33,51483.746
39076.34,49986.508
39076.35,47741.363
39076.36,49238.031
39076.37,51483.746
39076.38,47741.363
39076.39,49238.031
39076.4,47741.363
39076.41,49238.031
39076.42,49238.031
39076.43,47741.363
39076.44,47741.363
39076.45,49238.031
39076.46,47741.363
39076.47,47741.363
39076.48,48489.648
39076.49,48489.648
39076.5,49238.031
39076.51,48489.648
39076.52,47741.363
39076.53,49986.508
39076.54,50735.082
39076.55,48489.648
39076.56,49986.508
39076.57,51483.746
39076.58,49986.508
39076.59,47741.363
39076.6,51483.746
39076.61,47741.363
